PREST;ID;MONTO;TASA;VENC;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
38490;1.0;10654.00;1,00;31-Jul-2016;8-Ago-2016;10654.00;393.00;10261.00;10261.00;9388.65
38490;2.0;9858.10;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38470;1.0;39003.00;0,00;31-Jul-2016;1-Ago-2016;39003.00;0.00;39003.00;39003.00;39002.81
38470;2.0;39002.81;0,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38472;2.0;80228.86;0,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38472;1.0;80228.00;0,00;31-Jul-2016;8-Ago-2016;80228.00;0.00;80228.00;80228.00;80228.86
38474;2.0;33806.57;0,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38474;1.0;33806.00;0,00;31-Jul-2016;5-Ago-2016;33806.00;0.00;33806.00;33806.00;33806.57
38501;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38501;29.0;0.00;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38501;28.0;7181.16;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38501;27.0;24082.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38501;26.0;24082.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38501;25.0;24082.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38501;24.0;24082.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38501;23.0;24082.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38501;22.0;24082.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38501;21.0;24082.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38501;20.0;24082.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38501;19.0;24082.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38501;18.0;24082.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38501;17.0;24082.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38501;16.0;24082.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38501;15.0;24082.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38501;14.0;24082.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38501;13.0;24082.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38501;12.0;24082.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38501;11.0;24082.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38501;10.0;24082.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38501;9.0;24082.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38501;8.0;24082.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38501;7.0;24082.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38501;6.0;24082.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38501;5.0;24082.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38501;4.0;24082.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38501;3.0;24082.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38501;2.0;24082.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38501;1.0;24082.00;0,91;31-Jul-2016;5-Ago-2016;24082.00;6416.66;17665.34;17665.34;332334.66
38499;27.0;24082.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38499;25.0;24082.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38499;26.0;24082.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38499;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38499;28.0;7181.16;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38499;29.0;0.00;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38499;24.0;24082.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38499;23.0;24082.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38499;22.0;24082.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38499;21.0;24082.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38499;20.0;24082.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38499;19.0;24082.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38499;18.0;24082.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38499;17.0;24082.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38499;16.0;24082.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38499;15.0;24082.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38499;14.0;24082.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38499;13.0;24082.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38499;12.0;24082.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38499;11.0;24082.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38499;10.0;24082.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38499;9.0;24082.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38499;8.0;24082.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38499;7.0;24082.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38499;6.0;24082.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38499;5.0;24082.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38499;4.0;24082.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38499;3.0;24082.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38499;2.0;24082.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38499;1.0;24082.00;0,91;31-Jul-2016;5-Ago-2016;24082.00;6416.66;17665.34;17665.34;332334.66
38498;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38498;29.0;0.00;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38498;28.0;7181.16;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38498;27.0;24082.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38498;26.0;24082.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38498;25.0;24082.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38498;24.0;24082.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38498;23.0;24082.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38498;22.0;24082.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38498;21.0;24082.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38498;20.0;24082.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38498;19.0;24082.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38498;18.0;24082.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38498;17.0;24082.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38498;16.0;24082.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38498;15.0;24082.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38498;14.0;24082.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38498;13.0;24082.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38498;12.0;24082.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38498;11.0;24082.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38498;10.0;24082.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38498;9.0;24082.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38498;8.0;24082.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38498;7.0;24082.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38498;6.0;24082.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38498;5.0;24082.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38498;4.0;24082.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38498;3.0;24082.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38498;2.0;24082.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38498;1.0;24082.00;0,91;31-Jul-2016;5-Ago-2016;24082.00;6416.66;17665.34;17665.34;332334.66
38483;1.0;10634.00;1,00;31-Jul-2016;8-Ago-2016;10634.00;389.94;10244.06;10244.06;9252.49
38483;2.0;9715.09;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38484;2.0;7612.65;1,00;31-Dic-2016;18-Nov-2016;7612.65;362.50;7250.15;14650.15;0.00
38484;1.0;7693.00;1,00;31-Jul-2016;1-Ago-2016;7693.00;293.00;7400.00;7400.00;7250.15
38515;1.0;24082.00;0,91;31-Jul-2016;5-Ago-2016;24082.00;6416.66;17665.34;17665.34;332334.66
38515;2.0;24082.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38515;3.0;24082.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38515;4.0;24082.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38515;5.0;24082.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38515;6.0;24082.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38515;7.0;24082.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38515;8.0;24082.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38515;9.0;24082.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38515;10.0;24082.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38515;11.0;24082.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38515;12.0;24082.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38515;13.0;24082.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38515;14.0;24082.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38515;15.0;24082.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38515;16.0;24082.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38515;17.0;24082.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38515;18.0;24082.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38515;19.0;24082.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38515;20.0;24082.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38515;21.0;24082.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38515;22.0;24082.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38515;23.0;24082.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38515;24.0;24082.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38515;25.0;24082.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38515;26.0;24082.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38515;27.0;24082.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38515;28.0;7181.16;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38515;29.0;0.00;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38515;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38486;1.0;10343.00;1,00;31-Jul-2016;5-Ago-2016;10343.00;382.10;9960.90;9960.90;9144.06
38486;2.0;9601.26;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38491;1.0;2837.00;1,00;31-Jul-2016;5-Ago-2016;2837.00;279.00;2558.00;2558.00;11392.00
38491;2.0;2837.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38491;3.0;2837.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38491;4.0;2837.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38491;5.0;2837.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38491;6.0;2004.62;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38492;1.0;5231.00;1,00;31-Jul-2016;5-Ago-2016;5231.00;1200.00;4031.00;4031.00;55969.00
38492;2.0;5231.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38492;3.0;5231.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38492;4.0;5231.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38492;5.0;5231.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38492;6.0;5231.00;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38492;7.0;5231.00;1,00;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38492;8.0;5231.00;1,00;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38492;9.0;5231.00;1,00;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38492;10.0;5231.00;1,00;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38492;11.0;5231.00;1,00;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38492;12.0;5231.00;1,00;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38492;13.0;5231.00;1,00;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38492;14.0;5231.00;1,00;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38492;15.0;5231.00;1,00;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38492;16.0;5231.00;1,00;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38492;17.0;5231.00;1,00;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38492;18.0;5231.00;1,00;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38492;19.0;2474.15;1,00;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38492;20.0;0.00;1,00;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38496;1.0;7016.00;1,00;31-Jul-2016;5-Ago-2016;7016.00;690.00;6326.00;6326.00;28174.00
38496;2.0;7016.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38496;3.0;7016.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38496;4.0;7016.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38496;5.0;7016.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38496;6.0;4959.01;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38502;1.0;24082.00;0,91;31-Jul-2016;9-Ago-2016;24082.00;6416.66;17665.34;17665.34;332334.66
38502;2.0;24082.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38502;3.0;24082.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38502;4.0;24082.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38502;5.0;24082.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38502;6.0;24082.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38502;7.0;24082.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38502;8.0;24082.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38502;9.0;24082.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38502;10.0;24082.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38502;11.0;24082.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38502;12.0;24082.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38502;13.0;24082.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38502;14.0;24082.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38502;15.0;24082.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38502;16.0;24082.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38502;17.0;24082.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38502;18.0;24082.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38502;19.0;24082.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38502;20.0;24082.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38502;21.0;24082.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38502;22.0;24082.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38502;23.0;24082.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38502;24.0;24082.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38502;25.0;24082.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38502;26.0;24082.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38502;27.0;24082.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38502;28.0;7181.16;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38502;29.0;0.00;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38502;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38513;1.0;1518.00;1,00;31-Jul-2016;1-Ago-2016;1518.00;149.30;1368.70;1368.70;6096.58
38513;2.0;1518.00;1,00;31-Dic-2016;18-Nov-2016;1518.00;304.85;1213.15;2581.85;4883.43
38513;3.0;1518.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38513;4.0;1518.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38513;5.0;1518.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38513;6.0;1073.99;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38514;1.0;8612.00;1,00;31-Jul-2016;1-Ago-2016;8612.00;847.00;7765.00;7765.00;34585.00
38514;2.0;8612.00;1,00;31-Dic-2016;18-Nov-2016;8612.00;1729.25;6882.75;14647.75;27702.25
38514;3.0;8612.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38514;4.0;8612.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38514;5.0;8612.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38514;6.0;6089.67;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38508;3.0;17000.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38508;14.0;17000.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38508;13.0;17000.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38508;12.0;17000.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38508;11.0;17000.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38508;10.0;17000.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38508;9.0;17000.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38508;8.0;17000.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38508;7.0;17000.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38508;6.0;17000.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38508;5.0;17000.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38508;4.0;17000.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38508;2.0;17000.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38508;1.0;17000.00;0,91;31-Jul-2016;5-Ago-2016;17000.00;4583.34;12416.66;12416.66;237583.34
38508;15.0;17000.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38508;16.0;17000.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38508;17.0;17000.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38508;18.0;17000.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38508;19.0;17000.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38508;20.0;17000.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38508;21.0;17000.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38508;22.0;17000.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38508;23.0;17000.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38508;24.0;17000.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38508;25.0;17000.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38508;26.0;17000.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38508;27.0;17000.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38508;28.0;17000.00;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38508;29.0;638.77;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38508;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38506;6.0;2923.51;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38506;5.0;4132.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38506;4.0;4132.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38506;3.0;4132.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38506;2.0;4132.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38506;1.0;4132.00;1,00;31-Jul-2016;8-Ago-2016;4132.00;406.42;3725.58;3725.58;16595.02
38507;1.0;13320.00;1,00;31-Jul-2016;8-Ago-2016;13320.00;1310.00;12010.00;12010.00;53490.00
38507;2.0;13320.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38507;3.0;13320.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38507;4.0;13320.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38507;5.0;13320.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38507;6.0;9416.35;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38509;4.0;24082.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38509;3.0;24082.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38509;2.0;24082.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38509;1.0;24082.00;0,91;31-Jul-2016;5-Ago-2016;24082.00;6416.66;17665.34;17665.34;332334.66
38509;5.0;24082.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38509;6.0;24082.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38509;7.0;24082.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38509;8.0;24082.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38509;9.0;24082.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38509;10.0;24082.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38509;11.0;24082.00;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38509;12.0;24082.00;0,91;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
38509;13.0;24082.00;0,91;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
38509;14.0;24082.00;0,91;31-Dic-2022;;0.00;0.00;0.00;0.00;0.00
38509;15.0;24082.00;0,91;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
38509;16.0;24082.00;0,91;31-Dic-2023;;0.00;0.00;0.00;0.00;0.00
38509;17.0;24082.00;0,91;31-Jul-2024;;0.00;0.00;0.00;0.00;0.00
38509;18.0;24082.00;0,91;31-Dic-2024;;0.00;0.00;0.00;0.00;0.00
38509;19.0;24082.00;0,91;31-Jul-2025;;0.00;0.00;0.00;0.00;0.00
38509;20.0;24082.00;0,91;31-Dic-2025;;0.00;0.00;0.00;0.00;0.00
38509;21.0;24082.00;0,91;31-Jul-2026;;0.00;0.00;0.00;0.00;0.00
38509;22.0;24082.00;0,91;31-Dic-2026;;0.00;0.00;0.00;0.00;0.00
38509;23.0;24082.00;0,91;31-Jul-2027;;0.00;0.00;0.00;0.00;0.00
38509;24.0;24082.00;0,91;31-Dic-2027;;0.00;0.00;0.00;0.00;0.00
38509;25.0;24082.00;0,91;31-Jul-2028;;0.00;0.00;0.00;0.00;0.00
38509;26.0;24082.00;0,91;31-Dic-2028;;0.00;0.00;0.00;0.00;0.00
38509;27.0;24082.00;0,91;31-Jul-2029;;0.00;0.00;0.00;0.00;0.00
38509;28.0;7181.16;0,91;31-Dic-2029;;0.00;0.00;0.00;0.00;0.00
38509;29.0;0.00;0,91;31-Jul-2030;;0.00;0.00;0.00;0.00;0.00
38509;30.0;0.00;0,91;31-Dic-2030;;0.00;0.00;0.00;0.00;0.00
38510;1.0;11544.00;1,00;31-Jul-2016;5-Ago-2016;11544.00;800.00;10744.00;10744.00;29256.00
38510;2.0;11544.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38510;3.0;11544.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38510;4.0;9421.70;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38516;1.0;37655.00;1,00;31-Jul-2016;5-Ago-2016;37655.00;7000.00;30655.00;30655.00;319345.00
38516;2.0;37655.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
38516;3.0;37655.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
38516;4.0;37655.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
38516;5.0;37655.00;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
38516;6.0;37655.00;1,00;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
38516;7.0;37655.00;1,00;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
38516;8.0;37655.00;1,00;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
38516;9.0;37655.00;1,00;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
38516;10.0;37655.00;1,00;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
38516;11.0;37655.00;1,00;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
38516;12.0;37655.00;1,00;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
